DeviceID,GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),AccelerationSensor(Total)(g),Costpermile/km(Instant)(£/km),CO2ing/km(Average)(g/km),Distancetoempty(Estimated)(km),EngineLoad(%),EngineRPM(rpm)
5e443ad4-23d9-11e6-b67b-9e71128cae190,Wed May 18 18:00:57 GMT+05:30 2016,00:56.3,77.59517187,12.90242531,2.5316002,4,823,347.2,8.71,1.98,-3.12,0.02,-0.04,5.53,213.41,68.8,54.51,853
5e443ad4-23d9-11e6-b67b-9e71128cae191,Wed May 18 18:00:57 GMT+05:30 2016,00:56.4,77.59517187,12.90242531,2.5316002,4,823,347.2,8.88,0.84,-3.41,-0.01,-0.03,5.53,213.41,68.8,54.51,947
5e443ad4-23d9-11e6-b67b-9e71128cae192,Wed May 18 18:00:57 GMT+05:30 2016,00:56.5,77.59517187,12.90242531,2.5316002,4,823,347.2,8.91,0.43,-3.73,0.03,-0.03,5.53,213.41,68.8,56.86,1052
5e443ad4-23d9-11e6-b67b-9e71128cae193,Wed May 18 18:00:57 GMT+05:30 2016,00:56.6,77.59517187,12.90242531,2.5316002,4,823,347.2,8.81,1.65,-3.94,0.03,0.03,5.53,213.41,68.8,46.67,1102
5e443ad4-23d9-11e6-b67b-9e71128cae194,Wed May 18 18:00:57 GMT+05:30 2016,00:56.7,77.59517187,12.90242531,2.5316002,4,823,347.2,8.95,1.85,-3.82,0.03,0.01,5.53,213.41,68.8,44.71,1110
5e443ad4-23d9-11e6-b67b-9e71128cae195,Wed May 18 18:00:57 GMT+05:30 2016,00:56.8,77.59517187,12.90242531,2.5316002,4,823,347.2,8.7,1.22,-3.57,-0.01,0,5.53,213.41,68.8,43.92,1106
5e443ad4-23d9-11e6-b67b-9e71128cae196,Wed May 18 18:00:57 GMT+05:30 2016,00:56.9,77.59517187,12.90242531,2.5316002,4,823,347.2,8.47,0.88,-3.97,0.01,-0.03,5.53,213.41,68.8,44.31,1095
5e443ad4-23d9-11e6-b67b-9e71128cae197,Wed May 18 18:00:57 GMT+05:30 2016,00:57.0,77.59517187,12.90242531,2.5316002,4,823,347.2,8.81,0.45,-4.01,0.01,-0.01,5.53,213.41,68.8,44.31,1077
5e443ad4-23d9-11e6-b67b-9e71128cae198,Wed May 18 18:00:58 GMT+05:30 2016,00:57.0,77.59514254,12.90245384,3.792585,3,823,318.5,8.9,0.49,-3.93,0.01,-0.01,10.59,213.41,69.32,45.1,1061
5e443ad4-23d9-11e6-b67b-9e71128cae199,Wed May 18 18:00:58 GMT+05:30 2016,00:57.1,77.59514254,12.90245384,3.792585,3,823,318.5,8.99,0.71,-4.03,0.03,0,10.59,213.41,69.32,64.31,1077
5e443ad4-23d9-11e6-b67b-9e71128cae200,Wed May 18 18:00:58 GMT+05:30 2016,00:57.2,77.59514254,12.90245384,3.792585,3,823,318.5,8.76,0.79,-4.24,0.02,0.01,10.59,213.41,69.32,62.75,1113
5e443ad4-23d9-11e6-b67b-9e71128cae201,Wed May 18 18:00:58 GMT+05:30 2016,00:57.3,77.59514254,12.90245384,3.792585,3,823,318.5,8.8,0.57,-4.28,0.02,0.01,10.59,213.41,69.32,59.61,1155
5e443ad4-23d9-11e6-b67b-9e71128cae202,Wed May 18 18:00:58 GMT+05:30 2016,00:57.4,77.59514254,12.90245384,3.792585,3,823,318.5,8.77,0.22,-3.97,0.02,-0.01,10.59,213.41,69.32,59.61,1177
5e443ad4-23d9-11e6-b67b-9e71128cae203,Wed May 18 18:00:58 GMT+05:30 2016,00:57.5,77.59514254,12.90245384,3.792585,3,823,318.5,8.78,0.1,-4.24,0.01,-0.01,10.59,213.41,69.32,57.65,1197
5e443ad4-23d9-11e6-b67b-9e71128cae204,Wed May 18 18:00:58 GMT+05:30 2016,00:57.6,77.59514254,12.90245384,3.792585,3,823,318.5,8.59,-0.42,-4.04,0,-0.01,10.59,213.41,69.32,55.69,1209
5e443ad4-23d9-11e6-b67b-9e71128cae205,Wed May 18 18:00:58 GMT+05:30 2016,00:57.7,77.59514254,12.90245384,3.792585,3,823,318.5,8.69,0.11,-4.3,0,0,10.59,213.41,69.32,54.9,1215
5e443ad4-23d9-11e6-b67b-9e71128cae206,Wed May 18 18:00:58 GMT+05:30 2016,00:57.8,77.59514254,12.90245384,3.792585,3,823,318.5,8.65,0.86,-4.38,0.01,-0.01,10.59,213.41,69.6,54.51,1216
5e443ad4-23d9-11e6-b67b-9e71128cae207,Wed May 18 18:00:58 GMT+05:30 2016,00:57.9,77.59514254,12.90245384,3.792585,3,823,318.5,8.78,0.42,-4.44,0.02,0,10.59,213.41,69.6,54.51,1213
5e443ad4-23d9-11e6-b67b-9e71128cae208,Wed May 18 18:00:58 GMT+05:30 2016,00:58.0,77.59514254,12.90245384,3.792585,3,823,318.5,8.87,0.08,-4.43,0.01,0,10.59,213.41,69.6,52.94,1209
5e443ad4-23d9-11e6-b67b-9e71128cae209,Wed May 18 18:00:59 GMT+05:30 2016,00:58.1,77.5951111,12.90245194,3.2239728,3,822,285,8.75,-0.21,-4.07,0.01,-0.01,10.59,213.41,69.6,44.31,1125
5e443ad4-23d9-11e6-b67b-9e71128cae210,Wed May 18 18:00:59 GMT+05:30 2016,00:58.2,77.5951111,12.90245194,3.2239728,3,822,285,8.72,-0.06,-4.25,0.01,-0.02,10.59,213.41,69.6,46.27,1066
5e443ad4-23d9-11e6-b67b-9e71128cae211,Wed May 18 18:00:59 GMT+05:30 2016,00:58.2,77.5951111,12.90245194,3.2239728,3,822,285,8.54,0.05,-4.12,0,-0.03,10.59,213.41,69.6,47.84,1024
5e443ad4-23d9-11e6-b67b-9e71128cae212,Wed May 18 18:00:59 GMT+05:30 2016,00:58.3,77.5951111,12.90245194,3.2239728,3,822,285,8.87,0.2,-4.09,0,-0.03,10.59,213.41,69.6,50.59,973
5e443ad4-23d9-11e6-b67b-9e71128cae213,Wed May 18 18:00:59 GMT+05:30 2016,00:58.4,77.5951111,12.90245194,3.2239728,3,822,285,9.11,0.29,-3.99,0.01,0.01,10.59,213.41,69.6,50.59,920
5e443ad4-23d9-11e6-b67b-9e71128cae214,Wed May 18 18:00:59 GMT+05:30 2016,00:58.5,77.5951111,12.90245194,3.2239728,3,822,285,9.22,-0.17,-3.55,0.01,0.01,10.59,213.41,70.2,52.16,922
5e443ad4-23d9-11e6-b67b-9e71128cae215,Wed May 18 18:00:59 GMT+05:30 2016,00:58.5,77.5951111,12.90245194,3.2239728,3,822,285,9.17,-0.01,-3.8,0.03,0.01,15.4,213.41,70.2,51.76,953
5e443ad4-23d9-11e6-b67b-9e71128cae216,Wed May 18 18:00:59 GMT+05:30 2016,00:58.6,77.5951111,12.90245194,3.2239728,3,822,285,8.87,0.14,-3.75,0.02,0.01,15.4,213.41,70.2,48.63,970
5e443ad4-23d9-11e6-b67b-9e71128cae217,Wed May 18 18:00:59 GMT+05:30 2016,00:58.7,77.5951111,12.90245194,3.2239728,3,822,285,8.92,0.37,-3.76,0.01,-0.03,15.4,213.29,70.2,42.35,946
5e443ad4-23d9-11e6-b67b-9e71128cae218,Wed May 18 18:00:59 GMT+05:30 2016,00:58.8,77.5951111,12.90245194,3.2239728,3,822,285,8.93,-0.1,-3.68,0.01,-0.04,15.4,213.06,70.2,37.65,933
5e443ad4-23d9-11e6-b67b-9e71128cae219,Wed May 18 18:00:59 GMT+05:30 2016,00:58.9,77.5951111,12.90245194,3.2239728,3,822,285,9.13,0.04,-3.58,0.02,0,15.4,212.74,70.2,38.82,909
5e443ad4-23d9-11e6-b67b-9e71128cae220,Wed May 18 18:00:59 GMT+05:30 2016,00:59.0,77.5951111,12.90245194,3.2239728,3,822,285,9.15,0.49,-3.86,0.01,0,15.4,212.38,70.2,38.04,897
5e443ad4-23d9-11e6-b67b-9e71128cae221,Wed May 18 18:01:00 GMT+05:30 2016,00:59.1,77.59507871,12.90245477,3.57035,3,822,278.4,9.37,0.41,-3.14,0.01,0,15.4,212.01,70.2,38.04,876
5e443ad4-23d9-11e6-b67b-9e71128cae222,Wed May 18 18:01:00 GMT+05:30 2016,00:59.2,77.59507871,12.90245477,3.57035,3,822,278.4,9.45,0.47,-3.45,0.05,-0.01,15.4,211.61,71.49,39.61,868
5e443ad4-23d9-11e6-b67b-9e71128cae223,Wed May 18 18:01:00 GMT+05:30 2016,00:59.3,77.59507871,12.90245477,3.57035,3,822,278.4,9.19,0.51,-3.14,0.01,-0.01,15.4,211.24,71.49,39.61,869
5e443ad4-23d9-11e6-b67b-9e71128cae224,Wed May 18 18:01:00 GMT+05:30 2016,00:59.4,77.59507871,12.90245477,3.57035,3,822,278.4,9.2,0.58,-3.05,0.01,-0.01,15.4,210.88,71.49,38.82,865
5e443ad4-23d9-11e6-b67b-9e71128cae225,Wed May 18 18:01:00 GMT+05:30 2016,00:59.5,77.59507871,12.90245477,3.57035,3,822,278.4,9.37,0.81,-3.11,0.01,-0.01,15.4,210.52,71.49,38.43,859
5e443ad4-23d9-11e6-b67b-9e71128cae226,Wed May 18 18:01:00 GMT+05:30 2016,00:59.5,77.59507871,12.90245477,3.57035,3,822,278.4,9.2,1.01,-3.29,0.01,0.01,15.4,210.13,71.49,38.43,860
5e443ad4-23d9-11e6-b67b-9e71128cae227,Wed May 18 18:01:00 GMT+05:30 2016,00:59.6,77.59507871,12.90245477,3.57035,3,822,278.4,9.09,1.15,-3.2,0.01,-0.01,15.4,209.73,71.49,39.22,852
5e443ad4-23d9-11e6-b67b-9e71128cae228,Wed May 18 18:01:00 GMT+05:30 2016,00:59.7,77.59507871,12.90245477,3.57035,3,822,278.4,9.2,0.79,-3.43,0.02,-0.01,15.4,209.73,71.49,38.82,857
5e443ad4-23d9-11e6-b67b-9e71128cae229,Wed May 18 18:01:00 GMT+05:30 2016,00:59.8,77.59507871,12.90245477,3.57035,3,822,278.4,9.06,0.87,-3.29,0.02,0.01,15.4,209.73,71.49,38.43,853
5e443ad4-23d9-11e6-b67b-9e71128cae230,Wed May 18 18:01:00 GMT+05:30 2016,00:59.9,77.59507871,12.90245477,3.57035,3,822,278.4,9.15,0.79,-3.09,0.01,-0.02,15.4,209.73,72.91,38.43,853
5e443ad4-23d9-11e6-b67b-9e71128cae231,Wed May 18 18:01:00 GMT+05:30 2016,01:00.0,77.59507871,12.90245477,3.57035,3,822,278.4,9.18,0.85,-3.36,0.02,-0.02,15.4,209.73,72.91,39.22,848
5e443ad4-23d9-11e6-b67b-9e71128cae232,Wed May 18 18:01:01 GMT+05:30 2016,01:00.1,77.59503737,12.9024552,3.980113,3,822,275.5,9.32,1.03,-3.47,0.02,0,7.17,209.73,72.91,39.61,851
5e443ad4-23d9-11e6-b67b-9e71128cae233,Wed May 18 18:01:01 GMT+05:30 2016,01:00.2,77.59503737,12.9024552,3.980113,3,822,275.5,9.04,0.72,-3.04,0.02,-0.03,7.17,209.73,72.91,38.04,849
5e443ad4-23d9-11e6-b67b-9e71128cae234,Wed May 18 18:01:01 GMT+05:30 2016,01:00.3,77.59503737,12.9024552,3.980113,3,822,275.5,9.05,1.22,-2.81,-0.01,-0.03,7.17,209.73,72.91,39.61,847
5e443ad4-23d9-11e6-b67b-9e71128cae235,Wed May 18 18:01:01 GMT+05:30 2016,01:00.4,77.59503737,12.9024552,3.980113,3,822,275.5,9.48,1.01,-2.51,0.02,-0.04,7.17,209.73,72.91,39.61,850
5e443ad4-23d9-11e6-b67b-9e71128cae236,Wed May 18 18:01:01 GMT+05:30 2016,01:00.5,77.59503737,12.9024552,3.980113,3,822,275.5,10.12,1.25,-2.38,0.03,0.03,7.17,209.73,72.91,38.43,845
5e443ad4-23d9-11e6-b67b-9e71128cae237,Wed May 18 18:01:01 GMT+05:30 2016,01:00.6,77.59503737,12.9024552,3.980113,3,822,275.5,9.72,1.14,-2.56,0.04,0.02,7.17,209.73,72.91,38.43,847
5e443ad4-23d9-11e6-b67b-9e71128cae238,Wed May 18 18:01:01 GMT+05:30 2016,01:00.7,77.59503737,12.9024552,3.980113,3,822,275.5,9.22,0.94,-2.34,-0.01,-0.02,7.17,209.73,74.06,40,851
5e443ad4-23d9-11e6-b67b-9e71128cae239,Wed May 18 18:01:01 GMT+05:30 2016,01:00.8,77.59503737,12.9024552,3.980113,3,822,275.5,9.3,0.94,-2.49,0,-0.02,7.17,209.73,74.06,39.22,850
5e443ad4-23d9-11e6-b67b-9e71128cae240,Wed May 18 18:01:01 GMT+05:30 2016,01:00.9,77.59503737,12.9024552,3.980113,3,822,275.5,9.56,0.69,-2.62,0.01,-0.01,7.17,209.73,74.06,38.43,849
5e443ad4-23d9-11e6-b67b-9e71128cae241,Wed May 18 18:01:01 GMT+05:30 2016,01:00.9,77.59503737,12.9024552,3.980113,3,822,275.5,9.7,0.95,-2.64,0.02,0.01,7.17,209.73,74.06,38.82,849
5e443ad4-23d9-11e6-b67b-9e71128cae242,Wed May 18 18:01:02 GMT+05:30 2016,01:01.1,77.59500371,12.90245046,3.4805171,4,822,270.8,9.32,0.87,-3.27,0.03,0.01,7.17,209.73,74.06,40,846
5e443ad4-23d9-11e6-b67b-9e71128cae243,Wed May 18 18:01:02 GMT+05:30 2016,01:01.1,77.59500371,12.90245046,3.4805171,4,822,270.8,8.9,1.18,-3.49,0.03,0.01,7.17,209.73,74.06,39.22,853
5e443ad4-23d9-11e6-b67b-9e71128cae244,Wed May 18 18:01:02 GMT+05:30 2016,01:01.2,77.59500371,12.90245046,3.4805171,4,822,270.8,8.67,0.84,-3.74,0.02,0,7.17,209.73,74.06,37.25,856
5e443ad4-23d9-11e6-b67b-9e71128cae245,Wed May 18 18:01:02 GMT+05:30 2016,01:01.3,77.59500371,12.90245046,3.4805171,4,822,270.8,8.94,0.59,-3.77,0.02,0,7.17,209.73,74.06,38.43,851
5e443ad4-23d9-11e6-b67b-9e71128cae246,Wed May 18 18:01:02 GMT+05:30 2016,01:01.4,77.59500371,12.90245046,3.4805171,4,822,270.8,9.03,0.81,-3.82,0.02,0.02,7.17,209.73,74.93,39.22,852
5e443ad4-23d9-11e6-b67b-9e71128cae247,Wed May 18 18:01:02 GMT+05:30 2016,01:01.5,77.59500371,12.90245046,3.4805171,4,822,270.8,8.82,0.78,-3.61,0.02,-0.02,7.17,209.73,74.93,38.82,850
5e443ad4-23d9-11e6-b67b-9e71128cae248,Wed May 18 18:01:02 GMT+05:30 2016,01:01.6,77.59500371,12.90245046,3.4805171,4,822,270.8,9.2,1.09,-3.78,0.02,-0.02,7.17,209.73,74.93,38.82,846
5e443ad4-23d9-11e6-b67b-9e71128cae249,Wed May 18 18:01:02 GMT+05:30 2016,01:01.7,77.59500371,12.90245046,3.4805171,4,822,270.8,8.97,1.47,-3.63,0.02,0,7.17,209.73,74.93,39.61,852
5e443ad4-23d9-11e6-b67b-9e71128cae250,Wed May 18 18:01:02 GMT+05:30 2016,01:01.8,77.59500371,12.90245046,3.4805171,4,822,270.8,9.04,1.74,-3.83,0.04,0.01,8.33,209.73,74.93,39.22,844
5e443ad4-23d9-11e6-b67b-9e71128cae251,Wed May 18 18:01:02 GMT+05:30 2016,01:01.9,77.59500371,12.90245046,3.4805171,4,822,270.8,9.19,1.4,-3.65,0.03,0,8.33,209.73,74.93,45.88,834
5e443ad4-23d9-11e6-b67b-9e71128cae252,Wed May 18 18:01:02 GMT+05:30 2016,01:02.0,77.59500371,12.90245046,3.4805171,4,822,270.8,7.97,0.68,-3.87,0.02,0,8.33,209.73,74.93,63.14,850
5e443ad4-23d9-11e6-b67b-9e71128cae253,Wed May 18 18:01:03 GMT+05:30 2016,01:02.1,77.59499324,12.90238677,3.1431196,3,816,254.2,8.08,0.94,-3.77,0,-0.03,8.33,209.73,74.93,61.96,926
5e443ad4-23d9-11e6-b67b-9e71128cae254,Wed May 18 18:01:03 GMT+05:30 2016,01:02.2,77.59499324,12.90238677,3.1431196,3,816,254.2,8.02,3.03,-4.39,0,-0.04,8.33,209.73,75.18,59.22,948
5e443ad4-23d9-11e6-b67b-9e71128cae255,Wed May 18 18:01:03 GMT+05:30 2016,01:02.2,77.59499324,12.90238677,3.1431196,3,816,254.2,8.32,4.27,-4.43,0.01,0.04,8.33,209.73,75.18,60,929
5e443ad4-23d9-11e6-b67b-9e71128cae256,Wed May 18 18:01:03 GMT+05:30 2016,01:02.3,77.59499324,12.90238677,3.1431196,3,816,254.2,9,3.62,-4.23,0.04,0.04,8.33,209.73,75.18,60.78,890
5e443ad4-23d9-11e6-b67b-9e71128cae257,Wed May 18 18:01:03 GMT+05:30 2016,01:02.4,77.59499324,12.90238677,3.1431196,3,816,254.2,9.53,2.68,-3.41,0.05,0.03,8.33,209.73,75.18,61.57,851
5e443ad4-23d9-11e6-b67b-9e71128cae258,Wed May 18 18:01:03 GMT+05:30 2016,01:02.5,77.59499324,12.90238677,3.1431196,3,816,254.2,9.88,2.35,-3.75,0.12,0.1,8.33,209.73,75.18,74.12,806
5e443ad4-23d9-11e6-b67b-9e71128cae259,Wed May 18 18:01:03 GMT+05:30 2016,01:02.6,77.59499324,12.90238677,3.1431196,3,816,254.2,9.35,2.79,-3.54,0.12,0.1,8.33,209.73,75.18,78.04,835
5e443ad4-23d9-11e6-b67b-9e71128cae260,Wed May 18 18:01:03 GMT+05:30 2016,01:02.7,77.59499324,12.90238677,3.1431196,3,816,254.2,8.73,1.93,-3.37,0.09,-0.02,8.33,209.73,75.18,81.18,849
5e443ad4-23d9-11e6-b67b-9e71128cae261,Wed May 18 18:01:03 GMT+05:30 2016,01:02.8,77.59499324,12.90238677,3.1431196,3,816,254.2,8.7,2.29,-2.98,-0.01,-0.03,8.33,209.73,75.18,84.31,859
5e443ad4-23d9-11e6-b67b-9e71128cae262,Wed May 18 18:01:03 GMT+05:30 2016,01:02.9,77.59499324,12.90238677,3.1431196,3,816,254.2,9.75,1.48,-2.93,0.07,-0.03,8.33,209.73,75.39,83.92,856
5e443ad4-23d9-11e6-b67b-9e71128cae263,Wed May 18 18:01:03 GMT+05:30 2016,01:03.0,77.59499324,12.90238677,3.1431196,3,816,254.2,10.42,0.01,-4.72,0.06,0.17,8.33,209.73,75.39,83.14,857
5e443ad4-23d9-11e6-b67b-9e71128cae264,Wed May 18 18:01:04 GMT+05:30 2016,01:03.1,77.59498013,12.90234949,2.9417002,3,814,234.2,9.39,0.3,-5.41,0.08,0.17,8.33,209.73,75.39,83.14,890
5e443ad4-23d9-11e6-b67b-9e71128cae265,Wed May 18 18:01:04 GMT+05:30 2016,01:03.2,77.59498013,12.90234949,2.9417002,3,814,234.2,7.72,1.36,-3.64,-0.1,0.05,8.33,209.73,75.39,83.14,883
5e443ad4-23d9-11e6-b67b-9e71128cae266,Wed May 18 18:01:04 GMT+05:30 2016,01:03.3,77.59498013,12.90234949,2.9417002,3,814,234.2,7.95,3.46,-4.4,0.01,0,8.33,209.73,75.39,83.92,866
5e443ad4-23d9-11e6-b67b-9e71128cae267,Wed May 18 18:01:04 GMT+05:30 2016,01:03.4,77.59498013,12.90234949,2.9417002,3,814,234.2,7.93,2.78,-4.68,0,-0.01,15.26,209.73,75.39,82.75,899
5e443ad4-23d9-11e6-b67b-9e71128cae268,Wed May 18 18:01:04 GMT+05:30 2016,01:03.5,77.59498013,12.90234949,2.9417002,3,814,234.2,8.64,0.32,-4.63,0,-0.02,15.26,209.73,75.39,81.57,874
5e443ad4-23d9-11e6-b67b-9e71128cae269,Wed May 18 18:01:04 GMT+05:30 2016,01:03.6,77.59498013,12.90234949,2.9417002,3,814,234.2,8.98,0.68,-4.4,0.04,-0.02,15.26,209.73,75.39,82.35,882
5e443ad4-23d9-11e6-b67b-9e71128cae270,Wed May 18 18:01:04 GMT+05:30 2016,01:03.7,77.59498013,12.90234949,2.9417002,3,814,234.2,8.87,0.3,-4.69,0.06,0.08,15.26,209.73,75.69,77.25,901
5e443ad4-23d9-11e6-b67b-9e71128cae271,Wed May 18 18:01:04 GMT+05:30 2016,01:03.8,77.59498013,12.90234949,2.9417002,3,814,234.2,9.1,-0.32,-4.21,0.05,0.03,15.26,209.73,75.69,86.27,888
5e443ad4-23d9-11e6-b67b-9e71128cae272,Wed May 18 18:01:04 GMT+05:30 2016,01:03.8,77.59498013,12.90234949,2.9417002,3,814,234.2,8.81,-0.34,-4.65,0.05,0.01,15.26,209.73,75.69,84.31,901
5e443ad4-23d9-11e6-b67b-9e71128cae273,Wed May 18 18:01:04 GMT+05:30 2016,01:03.9,77.59498013,12.90234949,2.9417002,3,814,234.2,8.86,-0.34,-5.34,0.07,-0.02,15.26,209.73,75.69,84.71,918
5e443ad4-23d9-11e6-b67b-9e71128cae274,Wed May 18 18:01:05 GMT+05:30 2016,01:04.0,77.59497095,12.90229638,3.5501268,4,814,211.2,8.93,-0.99,-5.1,0.04,0.03,15.26,209.73,75.69,85.49,917
5e443ad4-23d9-11e6-b67b-9e71128cae275,Wed May 18 18:01:05 GMT+05:30 2016,01:04.1,77.59497095,12.90229638,3.5501268,4,814,211.2,8.31,0.79,-4.28,0.03,0.03,15.26,209.73,75.69,87.06,912
5e443ad4-23d9-11e6-b67b-9e71128cae276,Wed May 18 18:01:05 GMT+05:30 2016,01:04.2,77.59497095,12.90229638,3.5501268,4,814,211.2,8.48,1.55,-4.53,0.02,0,15.26,209.73,75.69,84.71,918
5e443ad4-23d9-11e6-b67b-9e71128cae277,Wed May 18 18:01:05 GMT+05:30 2016,01:04.3,77.59497095,12.90229638,3.5501268,4,814,211.2,8.52,0.73,-4.43,0,-0.01,15.26,209.73,75.68,82.75,934
5e443ad4-23d9-11e6-b67b-9e71128cae278,Wed May 18 18:01:05 GMT+05:30 2016,01:04.4,77.59497095,12.90229638,3.5501268,4,814,211.2,8.62,0.15,-4.96,0.01,-0.03,15.26,209.73,75.89,86.67,931
5e443ad4-23d9-11e6-b67b-9e71128cae279,Wed May 18 18:01:05 GMT+05:30 2016,01:04.5,77.59497095,12.90229638,3.5501268,4,814,211.2,8.63,-0.17,-4.75,0.01,-0.03,15.26,209.73,75.89,86.67,949
5e443ad4-23d9-11e6-b67b-9e71128cae280,Wed May 18 18:01:05 GMT+05:30 2016,01:04.6,77.59497095,12.90229638,3.5501268,4,814,211.2,8.69,-0.74,-4.36,0.02,-0.01,15.26,209.73,75.89,85.1,949
5e443ad4-23d9-11e6-b67b-9e71128cae281,Wed May 18 18:01:05 GMT+05:30 2016,01:04.7,77.59497095,12.90229638,3.5501268,4,814,211.2,8.76,0.08,-5.25,0.06,-0.03,15.26,210.33,75.89,85.1,950
5e443ad4-23d9-11e6-b67b-9e71128cae282,Wed May 18 18:01:05 GMT+05:30 2016,01:04.8,77.59497095,12.90229638,3.5501268,4,814,211.2,8.42,0.37,-4.61,0.03,-0.01,15.26,210.94,75.89,85.1,973
5e443ad4-23d9-11e6-b67b-9e71128cae283,Wed May 18 18:01:05 GMT+05:30 2016,01:04.8,77.59497095,12.90229638,3.5501268,4,814,211.2,8.25,0.4,-5.01,0.02,-0.01,15.26,211.59,75.89,85.49,961
5e443ad4-23d9-11e6-b67b-9e71128cae284,Wed May 18 18:01:05 GMT+05:30 2016,01:04.9,77.59497095,12.90229638,3.5501268,4,814,211.2,8.57,0.31,-5.02,0.02,-0.01,15.26,212.19,75.89,85.49,971
5e443ad4-23d9-11e6-b67b-9e71128cae285,Wed May 18 18:01:05 GMT+05:30 2016,01:05.0,77.59497095,12.90229638,3.5501268,4,814,211.2,8.61,0.08,-4.53,0.01,0.01,18.33,212.82,75.89,82.35,990
5e443ad4-23d9-11e6-b67b-9e71128cae286,Wed May 18 18:01:06 GMT+05:30 2016,01:05.1,77.59499299,12.90225911,3.4800143,3,814,184.7,8.83,-0.02,-4.81,0.02,0.03,18.33,213.51,75.89,82.35,990
5e443ad4-23d9-11e6-b67b-9e71128cae287,Wed May 18 18:01:06 GMT+05:30 2016,01:05.2,77.59499299,12.90225911,3.4800143,3,814,184.7,8.71,-0.45,-4.55,0.02,0.03,18.33,214.06,76.07,86.67,997
5e443ad4-23d9-11e6-b67b-9e71128cae288,Wed May 18 18:01:06 GMT+05:30 2016,01:05.3,77.59499299,12.90225911,3.4800143,3,814,184.7,8.6,-0.23,-4.72,0.02,-0.01,18.33,214.76,76.07,83.53,1011
5e443ad4-23d9-11e6-b67b-9e71128cae289,Wed May 18 18:01:06 GMT+05:30 2016,01:05.4,77.59499299,12.90225911,3.4800143,3,814,184.7,8.58,0.1,-4.57,0.01,-0.02,18.33,215.47,76.07,83.92,1017
5e443ad4-23d9-11e6-b67b-9e71128cae290,Wed May 18 18:01:06 GMT+05:30 2016,01:05.4,77.59499299,12.90225911,3.4800143,3,814,184.7,8.54,0.19,-4.69,0.01,-0.02,18.33,216.08,76.07,84.71,1027
5e443ad4-23d9-11e6-b67b-9e71128cae291,Wed May 18 18:01:06 GMT+05:30 2016,01:05.5,77.59499299,12.90225911,3.4800143,3,814,184.7,8.47,0.02,-4.67,0.01,-0.02,18.33,216.73,76.07,81.18,1033
5e443ad4-23d9-11e6-b67b-9e71128cae292,Wed May 18 18:01:06 GMT+05:30 2016,01:05.6,77.59499299,12.90225911,3.4800143,3,814,184.7,8.61,-0.08,-4.47,0.01,-0.02,18.33,217.32,76.07,81.96,1054
5e443ad4-23d9-11e6-b67b-9e71128cae293,Wed May 18 18:01:06 GMT+05:30 2016,01:05.7,77.59499299,12.90225911,3.4800143,3,814,184.7,9,-0.19,-4.62,0.05,0,18.33,217.92,76.07,82.35,1063
5e443ad4-23d9-11e6-b67b-9e71128cae294,Wed May 18 18:01:06 GMT+05:30 2016,01:05.8,77.59499299,12.90225911,3.4800143,3,814,184.7,8.76,-0.51,-4.66,0.03,0,18.33,218.61,76.07,82.75,1065
5e443ad4-23d9-11e6-b67b-9e71128cae295,Wed May 18 18:01:06 GMT+05:30 2016,01:05.9,77.59499299,12.90225911,3.4800143,3,814,184.7,8.41,0,-4.6,0.03,0.06,18.33,219.33,76.24,81.96,1080
5e443ad4-23d9-11e6-b67b-9e71128cae296,Wed May 18 18:01:06 GMT+05:30 2016,01:06.0,77.59499299,12.90225911,3.4800143,3,814,184.7,8.19,-0.16,-4.98,0.02,-0.02,18.33,220.09,76.24,81.96,1096
5e443ad4-23d9-11e6-b67b-9e71128cae297,Wed May 18 18:01:07 GMT+05:30 2016,01:06.1,77.59499953,12.90221521,4.0212064,3,813,185.1,8.69,-0.38,-5.01,0.04,0.03,18.33,220.7,76.24,81.57,1095
5e443ad4-23d9-11e6-b67b-9e71128cae298,Wed May 18 18:01:07 GMT+05:30 2016,01:06.2,77.59499953,12.90221521,4.0212064,3,813,185.1,8.67,-0.49,-5.32,0.02,-0.01,18.33,221.32,76.24,81.18,1113
5e443ad4-23d9-11e6-b67b-9e71128cae299,Wed May 18 18:01:07 GMT+05:30 2016,01:06.3,77.59499953,12.90221521,4.0212064,3,813,185.1,8.4,-0.1,-4.93,0.02,-0.01,18.33,222.02,76.24,79.22,1126
5e443ad4-23d9-11e6-b67b-9e71128cae300,Wed May 18 18:01:07 GMT+05:30 2016,01:06.3,77.59499953,12.90221521,4.0212064,3,813,185.1,8.81,-0.44,-4.75,0.03,-0.01,18.33,222.64,76.24,80,1125
5e443ad4-23d9-11e6-b67b-9e71128cae301,Wed May 18 18:01:07 GMT+05:30 2016,01:06.5,77.59499953,12.90221521,4.0212064,3,813,185.1,8.34,-0.49,-4.1,-0.03,0.03,18.33,223.23,76.24,78.82,1145
5e443ad4-23d9-11e6-b67b-9e71128cae302,Wed May 18 18:01:07 GMT+05:30 2016,01:06.5,77.59499953,12.90221521,4.0212064,3,813,185.1,8.42,-0.11,-4.37,0,0.01,19.64,223.87,76.24,78.04,1152
